UniqueID,timestamp,Total Rides,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
ID5556,24/08/2015 02:00,120,14.5,14.5,88,8,Clear,Non Holiday,Weekday,Summer
ID5557,24/08/2015 03:00,71,15,15,85,7.5,Clear,Non Holiday,Weekday,Summer
ID5558,24/08/2015 04:00,58,14.5,14.5,88,7.5,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5559,24/08/2015 05:00,141,15,15,88,10,Scattered Clouds,Non Holiday,Weekday,Summer
ID5560,24/08/2015 06:00,536,15,15,94,7,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5561,24/08/2015 07:00,1417,15,15,91,8,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5562,24/08/2015 08:00,3077,16,16,88,11,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5563,24/08/2015 09:00,787,16,16,88,19.5,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5564,24/08/2015 10:00,187,15,15,94,16,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5565,24/08/2015 11:00,303,15.5,15.5,91,9,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5566,24/08/2015 12:00,610,16.5,16.5,91,14,Broken Clouds,Non Holiday,Weekday,Summer
ID5567,24/08/2015 13:00,765,17,17,88,16,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5568,24/08/2015 14:00,672,18,18,83,14,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5569,24/08/2015 15:00,601,17,17,88,12,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5570,24/08/2015 16:00,728,17,17,88,14,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5571,24/08/2015 17:00,1802,16,16,91,16,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5572,24/08/2015 18:00,2141,17,17,85.5,15,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5573,24/08/2015 19:00,1183,17,17,83,19,Broken Clouds,Non Holiday,Weekday,Summer
ID5574,24/08/2015 20:00,639,16,16,85.5,18.5,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5575,24/08/2015 21:00,427,16,16,83,21.5,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5576,24/08/2015 22:00,393,15.5,15.5,85.5,23,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5577,24/08/2015 23:00,303,15.5,15.5,85.5,23,Scattered Clouds,Non Holiday,Weekday,Summer
ID5578,25/08/2015 00:00,156,15,15,85,22,Scattered Clouds,Non Holiday,Weekday,Summer
ID5579,25/08/2015 01:00,143,15,15,88,23,Scattered Clouds,Non Holiday,Weekday,Summer
ID5580,25/08/2015 02:00,63,15,15,79.5,23,Broken Clouds,Non Holiday,Weekday,Summer
ID5581,25/08/2015 03:00,39,14.5,14.5,82.5,20,Scattered Clouds,Non Holiday,Weekday,Summer
ID5582,25/08/2015 04:00,43,14,14,85,20.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID5583,25/08/2015 05:00,140,13,13,88,18.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID5584,25/08/2015 06:00,720,13,13,82,17,Scattered Clouds,Non Holiday,Weekday,Summer
ID5585,25/08/2015 07:00,2291,13.5,13.5,79.5,18,Clear,Non Holiday,Weekday,Summer
ID5586,25/08/2015 08:00,4440,15.5,15.5,70,17,Clear,Non Holiday,Weekday,Summer
ID5587,25/08/2015 09:00,2327,16.5,16.5,63.5,19.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID5588,25/08/2015 10:00,1213,17.5,17.5,66,22,Scattered Clouds,Non Holiday,Weekday,Summer
ID5589,25/08/2015 11:00,1070,18,18,64,24,Scattered Clouds,Non Holiday,Weekday,Summer
ID5590,25/08/2015 12:00,1008,17.5,17.5,64,20,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5591,25/08/2015 13:00,314,15.5,15.5,85.5,16.5,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5592,25/08/2015 14:00,377,15.5,15.5,88,17,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5593,25/08/2015 15:00,792,16,16,88,18,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5594,25/08/2015 16:00,1246,17,17,88,17,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5595,25/08/2015 17:00,3000,19,19,85.5,17.5,Broken Clouds,Non Holiday,Weekday,Summer
ID5596,25/08/2015 18:00,3348,19.5,19.5,78,24,Scattered Clouds,Non Holiday,Weekday,Summer
ID5597,25/08/2015 19:00,2158,18.5,18.5,78,24,Scattered Clouds,Non Holiday,Weekday,Summer
ID5598,25/08/2015 20:00,1246,18,18,78,24,Scattered Clouds,Non Holiday,Weekday,Summer
ID5599,25/08/2015 21:00,834,18,18,78,24,Scattered Clouds,Non Holiday,Weekday,Summer
ID5600,25/08/2015 22:00,727,17,17,80,17,Broken Clouds,Non Holiday,Weekday,Summer
ID5601,25/08/2015 23:00,457,17,17,80,19,Scattered Clouds,Non Holiday,Weekday,Summer
ID5602,26/08/2015 00:00,228,17,17,83,18,Broken Clouds,Non Holiday,Weekday,Summer
ID5603,26/08/2015 01:00,129,17,17,85.5,11,Broken Clouds,Non Holiday,Weekday,Summer
ID5604,26/08/2015 02:00,79,18,18,85.5,14,Broken Clouds,Non Holiday,Weekday,Summer
ID5605,26/08/2015 03:00,52,18,18,88,21,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5606,26/08/2015 04:00,58,18.5,18.5,85.5,22,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5607,26/08/2015 05:00,107,18.5,18.5,83,26,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5608,26/08/2015 06:00,661,19,19,78,25,Broken Clouds,Non Holiday,Weekday,Summer
ID5609,26/08/2015 07:00,1981,19,19,78,25,Broken Clouds,Non Holiday,Weekday,Summer
ID5610,26/08/2015 08:00,3629,19,19,78,27,Broken Clouds,Non Holiday,Weekday,Summer
ID5611,26/08/2015 09:00,930,19,19,83,25,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5612,26/08/2015 10:00,599,18.5,18.5,83,22,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5613,26/08/2015 11:00,270,18,18,85.5,14,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5614,26/08/2015 12:00,568,20,20,78,31,Broken Clouds,Non Holiday,Weekday,Summer
ID5615,26/08/2015 13:00,371,20.5,20.5,75.5,28.5,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5616,26/08/2015 14:00,319,20,20,78,33,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5617,26/08/2015 15:00,472,19,19,85.5,24,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5618,26/08/2015 16:00,1240,18,18,88,20.5,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5619,26/08/2015 17:00,3115,19,19,80.5,23,Scattered Clouds,Non Holiday,Weekday,Summer
ID5620,26/08/2015 18:00,3327,19,19,73,24,Scattered Clouds,Non Holiday,Weekday,Summer
ID5621,26/08/2015 19:00,2189,18,18,73,22,Scattered Clouds,Non Holiday,Weekday,Summer
ID5622,26/08/2015 20:00,1322,17,17,73,20.5,Clear,Non Holiday,Weekday,Summer
ID5623,26/08/2015 21:00,842,16,16,77,17,Clear,Non Holiday,Weekday,Summer
ID5624,26/08/2015 22:00,745,16,16,80,17,Clear,Non Holiday,Weekday,Summer
ID5625,26/08/2015 23:00,505,16,16,80,17,Scattered Clouds,Non Holiday,Weekday,Summer
ID5626,27/08/2015 00:00,285,15.5,15.5,85.5,15,Clear,Non Holiday,Weekday,Summer
ID5627,27/08/2015 01:00,192,15.5,15.5,85.5,14,Scattered Clouds,Non Holiday,Weekday,Summer
ID5628,27/08/2015 02:00,89,16,16,83,15,Scattered Clouds,Non Holiday,Weekday,Summer
ID5629,27/08/2015 03:00,70,15,15,88,14,Scattered Clouds,Non Holiday,Weekday,Summer
ID5630,27/08/2015 04:00,70,15.5,15.5,85.5,14,Broken Clouds,Non Holiday,Weekday,Summer
ID5631,27/08/2015 05:00,119,15,15,85,12,Scattered Clouds,Non Holiday,Weekday,Summer
ID5632,27/08/2015 06:00,685,15,15,82,14,Scattered Clouds,Non Holiday,Weekday,Summer
ID5633,27/08/2015 07:00,2028,16,16,80,15,Scattered Clouds,Non Holiday,Weekday,Summer
ID5634,27/08/2015 08:00,3846,16.5,16.5,80,14,Scattered Clouds,Non Holiday,Weekday,Summer
ID5635,27/08/2015 09:00,1540,17,17,75,19.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID5636,27/08/2015 10:00,999,17.5,17.5,72.5,24,Scattered Clouds,Non Holiday,Weekday,Summer
ID5637,27/08/2015 11:00,949,18,18,64,25,Scattered Clouds,Non Holiday,Weekday,Summer
ID5638,27/08/2015 12:00,1309,18.5,18.5,58,28,Scattered Clouds,Non Holiday,Weekday,Summer
ID5639,27/08/2015 13:00,1476,19,19,56,24,Scattered Clouds,Non Holiday,Weekday,Summer
ID5640,27/08/2015 14:00,1392,19,19,56,23,Scattered Clouds,Non Holiday,Weekday,Summer
ID5641,27/08/2015 15:00,1502,20,20,51,26,Scattered Clouds,Non Holiday,Weekday,Summer
ID5642,27/08/2015 16:00,2043,19.5,19.5,50.5,24,Scattered Clouds,Non Holiday,Weekday,Summer
ID5643,27/08/2015 17:00,3540,19,19,52,24,Scattered Clouds,Non Holiday,Weekday,Summer
ID5644,27/08/2015 18:00,3158,18.5,18.5,58,15,Scattered Clouds,Non Holiday,Weekday,Summer
ID5645,27/08/2015 19:00,1810,16,16,80,16.5,Rain / Light Rain,Non Holiday,Weekday,Summer
ID5646,27/08/2015 20:00,1245,15.5,15.5,79.5,10,Scattered Clouds,Non Holiday,Weekday,Summer
ID5647,27/08/2015 21:00,882,15,15,82,9,Clear,Non Holiday,Weekday,Summer
ID5648,27/08/2015 22:00,713,15,15,82,12,Clear,Non Holiday,Weekday,Summer
ID5649,27/08/2015 23:00,586,15,15,82,13,Clear,Non Holiday,Weekday,Summer
ID5650,28/08/2015 00:00,393,15,15,82,12,Clear,Non Holiday,Weekday,Summer
ID5651,28/08/2015 01:00,223,14.5,14.5,85,11,Clear,Non Holiday,Weekday,Summer
ID5652,28/08/2015 02:00,146,14,14,88,8,Clear,Non Holiday,Weekday,Summer
ID5653,28/08/2015 03:00,75,13.5,13.5,88,11,Clear,Non Holiday,Weekday,Summer
ID5654,28/08/2015 04:00,77,13,13,88,10,Clear,Non Holiday,Weekday,Summer
ID5655,28/08/2015 05:00,121,13,13,88,8,Clear,Non Holiday,Weekday,Summer
ID5656,28/08/2015 06:00,621,12.5,12.5,85,8,Clear,Non Holiday,Weekday,Summer
ID5657,28/08/2015 07:00,1806,13.5,13.5,82,10,Clear,Non Holiday,Weekday,Summer
ID5658,28/08/2015 08:00,3486,15.5,15.5,74.5,13,Clear,Non Holiday,Weekday,Summer
ID5659,28/08/2015 09:00,2027,17.5,17.5,64,18.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID5660,28/08/2015 10:00,1163,18,18,58,18.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID5661,28/08/2015 11:00,1375,19.5,19.5,50.5,20.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID5662,28/08/2015 12:00,1733,20,20,49,21,Scattered Clouds,Non Holiday,Weekday,Summer
ID5663,28/08/2015 13:00,1778,20,20,49.5,25,Scattered Clouds,Non Holiday,Weekday,Summer
ID5664,28/08/2015 14:00,1712,20,20,51,19.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID5665,28/08/2015 15:00,1847,20,20,49,22,Scattered Clouds,Non Holiday,Weekday,Summer
ID5666,28/08/2015 16:00,2341,21,21,46,22.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID5667,28/08/2015 17:00,3438,21,21,41.5,22,Scattered Clouds,Non Holiday,Weekday,Summer
ID5668,28/08/2015 18:00,2965,20,20,47.5,21,Scattered Clouds,Non Holiday,Weekday,Summer
ID5669,28/08/2015 19:00,1959,19,19,54,23,Clear,Non Holiday,Weekday,Summer
ID5670,28/08/2015 20:00,1339,17.5,17.5,64,17,Clear,Non Holiday,Weekday,Summer
ID5671,28/08/2015 21:00,870,17,17,73,16,Clear,Non Holiday,Weekday,Summer
ID5672,28/08/2015 22:00,760,16,16,74.5,11,Clear,Non Holiday,Weekday,Summer
ID5673,28/08/2015 23:00,695,16,16,74.5,11,Clear,Non Holiday,Weekday,Summer
ID5674,29/08/2015 00:00,690,16,16,72,10,Clear,Non Holiday,Weekend,Summer
ID5675,29/08/2015 01:00,515,16,16,70,10,Clear,Non Holiday,Weekend,Summer
ID5676,29/08/2015 02:00,295,16,16,74.5,9,Clear,Non Holiday,Weekend,Summer
ID5677,29/08/2015 03:00,227,15.5,15.5,79.5,9,Clear,Non Holiday,Weekend,Summer
ID5678,29/08/2015 04:00,147,16,16,77,6.5,Clear,Non Holiday,Weekend,Summer
ID5679,29/08/2015 05:00,126,16,16,80,6.5,Clear,Non Holiday,Weekend,Summer
ID5680,29/08/2015 06:00,164,16,16,83,6,Clear,Non Holiday,Weekend,Summer
ID5681,29/08/2015 07:00,276,16,16,83,6.5,Clear,Non Holiday,Weekend,Summer
ID5682,29/08/2015 08:00,488,17,17,77,6.5,Scattered Clouds,Non Holiday,Weekend,Summer
ID5683,29/08/2015 09:00,861,18.5,18.5,73,10,Scattered Clouds,Non Holiday,Weekend,Summer
ID5684,29/08/2015 10:00,1420,20,20,64,4,Clear,Non Holiday,Weekend,Summer
ID5685,29/08/2015 11:00,1940,21.5,21,48.5,12,Scattered Clouds,Non Holiday,Weekend,Summer
ID5686,29/08/2015 12:00,2165,21,21,53,15,Scattered Clouds,Non Holiday,Weekend,Summer
ID5687,29/08/2015 13:00,2495,21.5,21.5,55,9,Broken Clouds,Non Holiday,Weekend,Summer
ID5688,29/08/2015 14:00,2524,22,22,53,10,Scattered Clouds,Non Holiday,Weekend,Summer
ID5689,29/08/2015 15:00,2418,21.5,21.5,58.5,12,Scattered Clouds,Non Holiday,Weekend,Summer
ID5690,29/08/2015 16:00,1387,20,20,68.5,11,Rain / Light Rain,Non Holiday,Weekend,Summer
ID5691,29/08/2015 17:00,1009,19,19,78,6.5,Rain / Light Rain,Non Holiday,Weekend,Summer
ID5692,29/08/2015 18:00,1212,19,19,73,5.5,Rain / Light Rain,Non Holiday,Weekend,Summer
ID5693,29/08/2015 19:00,767,18.5,18.5,78,2,Rain / Light Rain,Non Holiday,Weekend,Summer
ID5694,29/08/2015 20:00,266,18,18,85.5,2,Rain / Light Rain,Non Holiday,Weekend,Summer
ID5695,29/08/2015 21:00,316,18,18,85.5,5,Rain / Light Rain,Non Holiday,Weekend,Summer
ID5696,29/08/2015 22:00,463,18,18,88,6.5,Scattered Clouds,Non Holiday,Weekend,Summer
ID5697,29/08/2015 23:00,447,18,18,88,6,Cloudy,Non Holiday,Weekend,Summer
ID5698,30/08/2015 00:00,434,17.5,17.5,88,6.5,Cloudy,Non Holiday,Weekend,Summer
ID5699,30/08/2015 01:00,387,17,17,85.5,6.5,Cloudy,Non Holiday,Weekend,Summer
ID5700,30/08/2015 02:00,330,17,17,83,7.5,Cloudy,Non Holiday,Weekend,Summer
ID5701,30/08/2015 03:00,272,17,17,83,7.5,Broken Clouds,Non Holiday,Weekend,Summer
ID5702,30/08/2015 04:00,194,17,17,83,6.5,Rain / Light Rain,Non Holiday,Weekend,Summer
ID5703,30/08/2015 05:00,112,16,16,88,5,Rain / Light Rain,Non Holiday,Weekend,Summer
ID5704,30/08/2015 06:00,137,16,16,88,7.5,Broken Clouds,Non Holiday,Weekend,Summer
ID5705,30/08/2015 07:00,188,16.5,16.5,82.5,6.5,Cloudy,Non Holiday,Weekend,Summer
ID5706,30/08/2015 08:00,278,17,17,77,8,Cloudy,Non Holiday,Weekend,Summer
ID5707,30/08/2015 09:00,774,17.5,17.5,75,11,Cloudy,Non Holiday,Weekend,Summer
ID5708,30/08/2015 10:00,1239,18,18,75.5,12,Broken Clouds,Non Holiday,Weekend,Summer
ID5709,30/08/2015 11:00,1708,19,19,75.5,17,Broken Clouds,Non Holiday,Weekend,Summer
ID5710,30/08/2015 12:00,1954,19,19,78,15,Broken Clouds,Non Holiday,Weekend,Summer
ID5711,30/08/2015 13:00,2064,19,19,78,13,Broken Clouds,Non Holiday,Weekend,Summer
ID5712,30/08/2015 14:00,2205,19,19,78,10,Broken Clouds,Non Holiday,Weekend,Summer
ID5713,30/08/2015 15:00,2257,20,20,73,10,Cloudy,Non Holiday,Weekend,Summer
ID5714,30/08/2015 16:00,2086,20,20,73,12,Broken Clouds,Non Holiday,Weekend,Summer
ID5715,30/08/2015 17:00,2012,19,19,78,12,Broken Clouds,Non Holiday,Weekend,Summer
ID5716,30/08/2015 18:00,1819,19,19,78,16,Broken Clouds,Non Holiday,Weekend,Summer
ID5717,30/08/2015 19:00,1377,18,18,83,13,Broken Clouds,Non Holiday,Weekend,Summer
ID5718,30/08/2015 20:00,913,18,18,78,13,Rain / Light Rain,Non Holiday,Weekend,Summer
ID5719,30/08/2015 21:00,833,17.5,17.5,80.5,13,Cloudy,Non Holiday,Weekend,Summer
ID5720,30/08/2015 22:00,683,17,17,83,12,Broken Clouds,Non Holiday,Weekend,Summer
ID5721,30/08/2015 23:00,716,17,17,83,11,Cloudy,Non Holiday,Weekend,Summer
ID5722,31/08/2015 00:00,425,16.5,16.5,82.5,9.5,Rain / Light Rain,Holiday,Weekday,Summer
ID5723,31/08/2015 01:00,235,16,16,88,10,Rain / Light Rain,Holiday,Weekday,Summer
ID5724,31/08/2015 02:00,233,16,16,88,11,Rain / Light Rain,Holiday,Weekday,Summer
ID5725,31/08/2015 03:00,158,16,16,88,6.5,Broken Clouds,Holiday,Weekday,Summer
ID5726,31/08/2015 04:00,140,16,16,88,6,Rain / Light Rain,Holiday,Weekday,Summer
ID5727,31/08/2015 05:00,116,15.5,15.5,91,8,Rain / Light Rain,Holiday,Weekday,Summer
ID5728,31/08/2015 06:00,93,15,15,94,8,Rain / Light Rain,Holiday,Weekday,Summer
ID5729,31/08/2015 07:00,73,15,15,94,7.5,Rain / Light Rain,Holiday,Weekday,Summer
ID5730,31/08/2015 08:00,203,15,15,94,11,Rain / Light Rain,Holiday,Weekday,Summer
ID5731,31/08/2015 09:00,310,16,16,88,11,Broken Clouds,Holiday,Weekday,Summer
ID5732,31/08/2015 10:00,163,16,16,88,10,Rain / Light Rain,Holiday,Weekday,Summer
ID5733,31/08/2015 11:00,180,15,15,94,11,Rain / Light Rain,Holiday,Weekday,Summer
ID5734,31/08/2015 12:00,294,15,15,94,10,Rain / Light Rain,Holiday,Weekday,Summer
ID5735,31/08/2015 13:00,290,15.5,15.5,91,9,Rain / Light Rain,Holiday,Weekday,Summer
ID5736,31/08/2015 14:00,631,16,16,88,10,Rain / Light Rain,Holiday,Weekday,Summer
ID5737,31/08/2015 15:00,789,16,16,88,16,Broken Clouds,Holiday,Weekday,Summer
ID5738,31/08/2015 16:00,1001,15.5,15.5,91,13,Rain / Light Rain,Holiday,Weekday,Summer
ID5739,31/08/2015 17:00,867,15,15,94,12,Rain / Light Rain,Holiday,Weekday,Summer
ID5740,31/08/2015 18:00,875,15,15,88,15,Broken Clouds,Holiday,Weekday,Summer
ID5741,31/08/2015 19:00,832,15.5,15.5,85.5,13,Broken Clouds,Holiday,Weekday,Summer
ID5742,31/08/2015 20:00,607,15,15,88,12,Broken Clouds,Holiday,Weekday,Summer
ID5743,31/08/2015 21:00,421,15,15,88,12,Broken Clouds,Holiday,Weekday,Summer
ID5744,31/08/2015 22:00,375,15,15,88,11,Cloudy,Holiday,Weekday,Summer
ID5745,31/08/2015 23:00,328,15,15,88,8,Cloudy,Holiday,Weekday,Summer
ID5746,01/09/2015 00:00,235,15,15,88,10,Cloudy,Non Holiday,Weekday,Autumn
ID5747,01/09/2015 01:00,156,15,15,88,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID5748,01/09/2015 02:00,127,15,15,85,12,Broken Clouds,Non Holiday,Weekday,Autumn
ID5749,01/09/2015 03:00,62,15,15,85,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID5750,01/09/2015 04:00,79,15,15,88,8,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5751,01/09/2015 05:00,116,15,15,85,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID5752,01/09/2015 06:00,560,15,15,82,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID5753,01/09/2015 07:00,1878,15,15,82,14,Broken Clouds,Non Holiday,Weekday,Autumn
ID5754,01/09/2015 08:00,3658,15,15,82,11,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5755,01/09/2015 09:00,1716,15.5,15.5,79.5,13,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5756,01/09/2015 10:00,606,15.5,15.5,77,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID5757,01/09/2015 11:00,430,15.5,15.5,77,12,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5758,01/09/2015 12:00,919,16,16,83,7,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5759,01/09/2015 13:00,1075,16.5,16.5,72.5,9,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5760,01/09/2015 14:00,1066,16.5,16.5,75,9,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5761,01/09/2015 15:00,1286,17.5,17.5,66.5,10,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5762,01/09/2015 16:00,1703,17.5,17.5,64,7,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5763,01/09/2015 17:00,3236,18.5,18.5,54,7.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5764,01/09/2015 18:00,2175,15.5,15.5,77,14,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5765,01/09/2015 19:00,1877,15,15,79.5,7,Clear,Non Holiday,Weekday,Autumn
ID5766,01/09/2015 20:00,1021,15,15,82,6,Clear,Non Holiday,Weekday,Autumn
ID5767,01/09/2015 21:00,723,14,14,88,6,Clear,Non Holiday,Weekday,Autumn
ID5768,01/09/2015 22:00,510,14,14,88,6,Clear,Non Holiday,Weekday,Autumn
ID5769,01/09/2015 23:00,342,14,14,88,6.5,Clear,Non Holiday,Weekday,Autumn
ID5770,02/09/2015 00:00,195,14,14,88,6.5,Clear,Non Holiday,Weekday,Autumn
ID5771,02/09/2015 01:00,103,13,13,85,7,Clear,Non Holiday,Weekday,Autumn
ID5772,02/09/2015 02:00,108,13,13,88,5.5,Clear,Non Holiday,Weekday,Autumn
ID5773,02/09/2015 03:00,46,12.5,12.5,91,7.5,Clear,Non Holiday,Weekday,Autumn
ID5774,02/09/2015 04:00,39,12,12,88,8,Clear,Non Holiday,Weekday,Autumn
ID5775,02/09/2015 05:00,120,11.5,11.5,85,9,Clear,Non Holiday,Weekday,Autumn
ID5776,02/09/2015 06:00,674,11.5,11.5,91,9,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5777,02/09/2015 07:00,2086,12,12,88,10,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5778,02/09/2015 08:00,4271,13,13,85,11,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5779,02/09/2015 09:00,2166,14.5,14.5,77,10,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5780,02/09/2015 10:00,1054,15.5,15.5,70,11,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5781,02/09/2015 11:00,1018,15.5,15.5,70,15,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5782,02/09/2015 12:00,1288,17,17,59.5,13,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5783,02/09/2015 13:00,1436,17.5,17.5,57.5,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5784,02/09/2015 14:00,1252,17.5,17.5,54,10,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5785,02/09/2015 15:00,1362,17.5,17.5,54,19,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5786,02/09/2015 16:00,1851,17,17,56,15,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5787,02/09/2015 17:00,3247,17,17,56,8,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5788,02/09/2015 18:00,3597,17,17,54,6.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5789,02/09/2015 19:00,1743,16.5,16.5,59.5,11,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5790,02/09/2015 20:00,1147,15,15,70,8,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5791,02/09/2015 21:00,540,14.5,14.5,75,9.5,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5792,02/09/2015 22:00,472,14,14,77,13,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5793,02/09/2015 23:00,365,14,14,79.5,11,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5794,03/09/2015 00:00,195,14,14,77,8,Clear,Non Holiday,Weekday,Autumn
ID5795,03/09/2015 01:00,121,14,14,77,10,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5796,03/09/2015 02:00,83,13,13,82,13,Clear,Non Holiday,Weekday,Autumn
ID5797,03/09/2015 03:00,39,12.5,12.5,79.5,10,Clear,Non Holiday,Weekday,Autumn
ID5798,03/09/2015 04:00,42,12,12,82,12,Clear,Non Holiday,Weekday,Autumn
ID5799,03/09/2015 05:00,133,11.5,11.5,82,13,Clear,Non Holiday,Weekday,Autumn
ID5800,03/09/2015 06:00,720,11,11,85,9,Clear,Non Holiday,Weekday,Autumn
ID5801,03/09/2015 07:00,2289,12,12,82,15,Clear,Non Holiday,Weekday,Autumn
ID5802,03/09/2015 08:00,4324,13,13,77,15,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5803,03/09/2015 09:00,2214,14,14,67,20,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5804,03/09/2015 10:00,1080,14,14,67,16,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5805,03/09/2015 11:00,953,14.5,14.5,65,18,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5806,03/09/2015 12:00,1310,15,15,65.5,16,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5807,03/09/2015 13:00,1421,16,16,59,14,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5808,03/09/2015 14:00,1382,15.5,15.5,57,9,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5809,03/09/2015 15:00,1395,16,16,55,7,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5810,03/09/2015 16:00,1910,17,17,49,17,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5811,03/09/2015 17:00,3430,15.5,15.5,57,16,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5812,03/09/2015 18:00,3075,15,15,59,10,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5813,03/09/2015 19:00,1855,14,14,65.5,18,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5814,03/09/2015 20:00,1086,13.5,13.5,69.5,9,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID5815,03/09/2015 21:00,773,14,14,63,11,Clear,Non Holiday,Weekday,Autumn
ID5816,03/09/2015 22:00,614,14,14,63,13,Clear,Non Holiday,Weekday,Autumn
ID5817,03/09/2015 23:00,506,13.5,13.5,65,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID5818,04/09/2015 00:00,111,13,13,69.5,10,Clear,Non Holiday,Weekday,Autumn
ID5819,04/09/2015 01:00,150,12,12,77,8,Clear,Non Holiday,Weekday,Autumn
ID5820,04/09/2015 02:00,109,13,13,72,12,Broken Clouds,Non Holiday,Weekday,Autumn
ID5821,04/09/2015 03:00,74,12.5,12.5,74.5,12,Scattered Clouds,Non Holiday,Weekday,Autumn
